TIME	HEAVE	PITCH_QTM	VBM_4	PITCH_SBG	PITCH
6.7708e+01	-1.2990e-03	7.7493e-04	1.7515e+02	-1.4810e-03	7.7493e-04
6.7715e+01	-1.2511e-03	7.5585e-04	1.7491e+02	-1.3810e-03	7.5585e-04
6.7722e+01	-1.1872e-03	7.9690e-04	1.7424e+02	-1.2810e-03	7.9690e-04
6.7728e+01	-1.1085e-03	9.1143e-04	1.7422e+02	-1.2810e-03	9.1143e-04
6.7735e+01	-1.0518e-03	9.2184e-04	1.7360e+02	-1.1810e-03	9.2184e-04
6.7742e+01	-1.0270e-03	8.7086e-04	1.7370e+02	-1.1810e-03	8.7086e-04
6.7748e+01	-1.0017e-03	8.8500e-04	1.7370e+02	-1.0810e-03	8.8500e-04
6.7755e+01	-9.0782e-04	9.9587e-04	1.7360e+02	-9.8101e-04	9.9587e-04
6.7762e+01	-7.9501e-04	1.1108e-03	1.7408e+02	-9.8101e-04	1.1108e-03
6.7768e+01	-7.4013e-04	1.1318e-03	1.7383e+02	-9.8101e-04	1.1318e-03
6.7775e+01	-7.4376e-04	1.0736e-03	1.7413e+02	-8.8101e-04	1.0736e-03
6.7782e+01	-7.4371e-04	1.0359e-03	1.7401e+02	-7.8101e-04	1.0359e-03
6.7788e+01	-6.8378e-04	1.0882e-03	1.7374e+02	-7.8101e-04	1.0882e-03
6.7795e+01	-5.7783e-04	1.1706e-03	1.7384e+02	-7.8101e-04	1.1706e-03
6.7802e+01	-4.7956e-04	1.2330e-03	1.7328e+02	-6.8101e-04	1.2330e-03
6.7808e+01	-4.2290e-04	1.2420e-03	1.7336e+02	-6.8101e-04	1.2420e-03
6.7815e+01	-3.7324e-04	1.1861e-03	1.7307e+02	-5.8101e-04	1.1861e-03
6.7822e+01	-3.0661e-04	1.1755e-03	1.7304e+02	-5.8101e-04	1.1755e-03
6.7828e+01	-2.1761e-04	1.2713e-03	1.7335e+02	-5.8101e-04	1.2713e-03
6.7835e+01	-1.1697e-04	1.3392e-03	1.7327e+02	-4.8101e-04	1.3392e-03
6.7842e+01	-6.0084e-06	1.4035e-03	1.7385e+02	-4.8101e-04	1.4035e-03
6.7848e+01	9.3462e-05	1.4726e-03	1.7376e+02	-4.8101e-04	1.4726e-03
6.7855e+01	1.2429e-04	1.3848e-03	1.7390e+02	-4.8101e-04	1.3848e-03
6.7862e+01	1.6125e-04	1.3208e-03	1.7392e+02	-3.8101e-04	1.3208e-03
6.7868e+01	2.6484e-04	1.4283e-03	1.7352e+02	-3.8101e-04	1.4283e-03
6.7875e+01	3.3824e-04	1.4551e-03	1.7370e+02	-3.8101e-04	1.4551e-03
6.7882e+01	3.3426e-04	1.3519e-03	1.7327e+02	-3.8101e-04	1.3519e-03
6.7888e+01	3.0350e-04	1.2264e-03	1.7356e+02	-3.8101e-04	1.2264e-03
6.7895e+01	3.9190e-04	1.2190e-03	1.7368e+02	-3.8101e-04	1.2190e-03
6.7902e+01	5.2772e-04	1.2947e-03	1.7374e+02	-3.8101e-04	1.2947e-03
6.7908e+01	6.1348e-04	1.3470e-03	1.7430e+02	-3.8101e-04	1.3470e-03
6.7915e+01	7.1987e-04	1.3336e-03	1.7415e+02	-3.8101e-04	1.3336e-03
6.7922e+01	8.2883e-04	1.3995e-03	1.7459e+02	-3.8101e-04	1.3995e-03
6.7928e+01	8.9677e-04	1.5787e-03	1.7461e+02	-2.8101e-04	1.5787e-03
6.7935e+01	9.4288e-04	1.5606e-03	1.7464e+02	-3.8101e-04	1.5606e-03
6.7942e+01	1.0203e-03	1.4640e-03	1.7506e+02	-3.8101e-04	1.4640e-03
6.7948e+01	1.1363e-03	1.4816e-03	1.7492e+02	-3.8101e-04	1.4816e-03
6.7955e+01	1.2000e-03	1.4964e-03	1.7535e+02	-3.8101e-04	1.4964e-03
6.7962e+01	1.2592e-03	1.5327e-03	1.7531e+02	-3.8101e-04	1.5327e-03
6.7968e+01	1.3449e-03	1.5831e-03	1.7545e+02	-3.8101e-04	1.5831e-03
6.7975e+01	1.3334e-03	1.4533e-03	1.7571e+02	-3.8101e-04	1.4533e-03
6.7982e+01	1.3428e-03	1.3725e-03	1.7564e+02	-3.8101e-04	1.3725e-03
6.7988e+01	1.4748e-03	1.5161e-03	1.7620e+02	-3.8101e-04	1.5161e-03
6.7995e+01	1.5609e-03	1.5545e-03	1.7616e+02	-3.8101e-04	1.5545e-03
6.8002e+01	1.6147e-03	1.5292e-03	1.7661e+02	-4.8101e-04	1.5292e-03
6.8008e+01	1.6746e-03	1.5336e-03	1.7693e+02	-4.8101e-04	1.5336e-03
6.8015e+01	1.6391e-03	1.3770e-03	1.7696e+02	-4.8101e-04	1.3770e-03
6.8022e+01	1.6349e-03	1.2602e-03	1.7752e+02	-4.8101e-04	1.2602e-03
6.8028e+01	1.7447e-03	1.3394e-03	1.7731e+02	-4.8101e-04	1.3394e-03
6.8035e+01	1.7558e-03	1.3024e-03	1.7771e+02	-5.8101e-04	1.3024e-03
6.8042e+01	1.7461e-03	1.1853e-03	1.7778e+02	-5.8101e-04	1.1853e-03
6.8048e+01	1.8156e-03	1.1353e-03	1.7774e+02	-5.8101e-04	1.1353e-03
6.8055e+01	1.8097e-03	1.1135e-03	1.7817e+02	-6.8101e-04	1.1135e-03
6.8062e+01	1.8018e-03	1.1064e-03	1.7795e+02	-6.8101e-04	1.1064e-03
6.8068e+01	1.8719e-03	1.0891e-03	1.7844e+02	-6.8101e-04	1.0891e-03
6.8075e+01	1.8815e-03	9.9449e-04	1.7854e+02	-6.8101e-04	9.9449e-04
6.8082e+01	1.9174e-03	9.6555e-04	1.7877e+02	-7.8101e-04	9.6555e-04
6.8088e+01	2.0328e-03	1.0494e-03	1.7937e+02	-7.8101e-04	1.0494e-03
6.8095e+01	2.0070e-03	9.4603e-04	1.7949e+02	-8.8101e-04	9.4603e-04
6.8102e+01	1.9495e-03	8.0633e-04	1.8013e+02	-8.8101e-04	8.0633e-04
6.8108e+01	2.0198e-03	8.4218e-04	1.8013e+02	-8.8101e-04	8.4218e-04
6.8115e+01	2.1143e-03	8.9978e-04	1.8031e+02	-9.8101e-04	8.9978e-04
6.8122e+01	2.1444e-03	8.8413e-04	1.8040e+02	-9.8101e-04	8.8413e-04
6.8128e+01	2.1215e-03	8.1677e-04	1.8012e+02	-9.8101e-04	8.1677e-04
6.8135e+01	2.1776e-03	8.1983e-04	1.8045e+02	-1.0810e-03	8.1983e-04
6.8142e+01	2.2231e-03	8.1813e-04	1.8032e+02	-1.0810e-03	8.1813e-04
6.8148e+01	2.1763e-03	7.3137e-04	1.8081e+02	-1.1810e-03	7.3137e-04
6.8155e+01	2.1796e-03	6.6343e-04	1.8122e+02	-1.1810e-03	6.6343e-04
6.8162e+01	2.1589e-03	5.9416e-04	1.8152e+02	-1.2810e-03	5.9416e-04
6.8168e+01	2.0707e-03	5.0529e-04	1.8230e+02	-1.2810e-03	5.0529e-04
6.8175e+01	2.1326e-03	5.0196e-04	1.8234e+02	-1.3810e-03	5.0196e-04
6.8182e+01	2.2208e-03	4.7223e-04	1.8287e+02	-1.3810e-03	4.7223e-04
6.8188e+01	2.1797e-03	3.3019e-04	1.8298e+02	-1.3810e-03	3.3019e-04
6.8195e+01	2.1538e-03	2.5351e-04	1.8300e+02	-1.4810e-03	2.5351e-04
6.8202e+01	2.1986e-03	2.6981e-04	1.8339e+02	-1.5810e-03	2.6981e-04
6.8208e+01	2.2545e-03	2.7266e-04	1.8314e+02	-1.5810e-03	2.7266e-04
6.8215e+01	2.1921e-03	1.1547e-04	1.8357e+02	-1.6810e-03	1.1547e-04
6.8222e+01	2.1344e-03	-2.3326e-05	1.8364e+02	-1.6810e-03	-2.3326e-05
6.8228e+01	2.1779e-03	-1.5653e-05	1.8392e+02	-1.7810e-03	-1.5653e-05
6.8235e+01	2.1347e-03	-1.2379e-04	1.8461e+02	-1.8810e-03	-1.2379e-04
6.8242e+01	2.0355e-03	-3.0601e-04	1.8494e+02	-1.8810e-03	-3.0601e-04
6.8248e+01	1.9839e-03	-4.1054e-04	1.8591e+02	-1.9810e-03	-4.1054e-04
6.8255e+01	1.9695e-03	-4.3513e-04	1.8618e+02	-2.0810e-03	-4.3513e-04
6.8262e+01	1.9684e-03	-4.8923e-04	1.8672e+02	-2.0810e-03	-4.8923e-04
6.8268e+01	1.9607e-03	-6.2651e-04	1.8707e+02	-2.0810e-03	-6.2651e-04
6.8275e+01	1.9406e-03	-7.0898e-04	1.8693e+02	-2.1810e-03	-7.0898e-04
6.8282e+01	1.9488e-03	-6.8313e-04	1.8731e+02	-2.2810e-03	-6.8313e-04
6.8288e+01	1.9764e-03	-6.2737e-04	1.8713e+02	-2.2810e-03	-6.2737e-04
6.8295e+01	1.9001e-03	-7.3301e-04	1.8760e+02	-2.3810e-03	-7.3301e-04
6.8302e+01	1.8224e-03	-8.9373e-04	1.8801e+02	-2.4810e-03	-8.9373e-04
6.8308e+01	1.8437e-03	-9.6704e-04	1.8840e+02	-2.4810e-03	-9.6704e-04
6.8315e+01	1.8351e-03	-1.0407e-03	1.8938e+02	-2.5810e-03	-1.0407e-03
6.8322e+01	1.7759e-03	-1.1172e-03	1.8974e+02	-2.6810e-03	-1.1172e-03
6.8328e+01	1.7036e-03	-1.1973e-03	1.9064e+02	-2.6810e-03	-1.1973e-03
6.8335e+01	1.6364e-03	-1.3596e-03	1.9101e+02	-2.7810e-03	-1.3596e-03
6.8342e+01	1.6203e-03	-1.4107e-03	1.9140e+02	-2.8810e-03	-1.4107e-03
6.8348e+01	1.6411e-03	-1.2928e-03	1.9195e+02	-2.8810e-03	-1.2928e-03
6.8355e+01	1.5662e-03	-1.4163e-03	1.9194e+02	-2.9810e-03	-1.4163e-03
6.8362e+01	1.4980e-03	-1.5533e-03	1.9249e+02	-3.0810e-03	-1.5533e-03
6.8368e+01	1.5191e-03	-1.4794e-03	1.9255e+02	-3.0810e-03	-1.4794e-03
6.8375e+01	1.4546e-03	-1.5993e-03	1.9285e+02	-3.1810e-03	-1.5993e-03
6.8382e+01	1.3783e-03	-1.7196e-03	1.9334e+02	-3.2810e-03	-1.7196e-03
6.8388e+01	1.4007e-03	-1.6099e-03	1.9362e+02	-3.2810e-03	-1.6099e-03
6.8395e+01	1.4274e-03	-1.6009e-03	1.9464e+02	-3.3810e-03	-1.6009e-03
6.8402e+01	1.3836e-03	-1.7167e-03	1.9509e+02	-3.3810e-03	-1.7167e-03
6.8408e+01	1.2664e-03	-1.8432e-03	1.9606e+02	-3.4810e-03	-1.8432e-03
6.8415e+01	1.1636e-03	-1.9646e-03	1.9683e+02	-3.5810e-03	-1.9646e-03
6.8422e+01	1.1167e-03	-2.0162e-03	1.9721e+02	-3.5810e-03	-2.0162e-03
6.8428e+01	1.1025e-03	-2.0021e-03	1.9787e+02	-3.5810e-03	-2.0021e-03
6.8435e+01	1.0470e-03	-2.0856e-03	1.9770e+02	-3.6810e-03	-2.0856e-03
6.8442e+01	1.0152e-03	-2.1543e-03	1.9801e+02	-3.7810e-03	-2.1543e-03
6.8448e+01	1.0249e-03	-2.1179e-03	1.9805e+02	-3.7810e-03	-2.1179e-03
6.8455e+01	8.9756e-04	-2.1850e-03	1.9809e+02	-3.8810e-03	-2.1850e-03
6.8462e+01	7.9418e-04	-2.2555e-03	1.9881e+02	-3.8810e-03	-2.2555e-03
6.8468e+01	8.4896e-04	-2.2117e-03	1.9899e+02	-3.8810e-03	-2.2117e-03
6.8475e+01	8.1577e-04	-2.2227e-03	1.9996e+02	-3.9810e-03	-2.2227e-03
6.8482e+01	7.3272e-04	-2.2693e-03	2.0056e+02	-3.9810e-03	-2.2693e-03
6.8488e+01	7.1095e-04	-2.2656e-03	2.0124e+02	-3.9810e-03	-2.2656e-03
6.8495e+01	6.7841e-04	-2.2271e-03	2.0212e+02	-4.0810e-03	-2.2271e-03
6.8502e+01	5.9429e-04	-2.2316e-03	2.0228e+02	-4.0810e-03	-2.2316e-03
6.8508e+01	4.7678e-04	-2.3017e-03	2.0292e+02	-4.0810e-03	-2.3017e-03
6.8515e+01	4.0067e-04	-2.3163e-03	2.0272e+02	-4.1810e-03	-2.3163e-03
6.8522e+01	4.0011e-04	-2.2758e-03	2.0270e+02	-4.1810e-03	-2.2758e-03
6.8528e+01	4.3088e-04	-2.2442e-03	2.0266e+02	-4.1810e-03	-2.2442e-03
6.8535e+01	3.6504e-04	-2.2594e-03	2.0234e+02	-4.1810e-03	-2.2594e-03
6.8542e+01	2.4707e-04	-2.2798e-03	2.0279e+02	-4.2810e-03	-2.2798e-03
6.8548e+01	1.7551e-04	-2.2543e-03	2.0281e+02	-4.2810e-03	-2.2543e-03
6.8555e+01	1.5970e-04	-2.1963e-03	2.0360e+02	-4.2810e-03	-2.1963e-03
6.8562e+01	1.0994e-04	-2.1811e-03	2.0431e+02	-4.2810e-03	-2.1811e-03
6.8568e+01	2.4016e-06	-2.2089e-03	2.0475e+02	-4.2810e-03	-2.2089e-03
6.8575e+01	-2.0684e-06	-2.1124e-03	2.0554e+02	-4.2810e-03	-2.1124e-03
6.8582e+01	-6.4784e-06	-1.9931e-03	2.0531e+02	-4.2810e-03	-1.9931e-03
6.8588e+01	-1.2023e-04	-1.9792e-03	2.0543e+02	-4.2810e-03	-1.9792e-03
6.8595e+01	-1.9931e-04	-1.9742e-03	2.0491e+02	-4.1810e-03	-1.9742e-03
6.8602e+01	-2.6031e-04	-1.9705e-03	2.0432e+02	-4.1810e-03	-1.9705e-03
6.8608e+01	-3.5181e-04	-1.9631e-03	2.0421e+02	-4.1810e-03	-1.9631e-03
6.8615e+01	-4.0734e-04	-1.8632e-03	2.0364e+02	-4.1810e-03	-1.8632e-03
6.8622e+01	-4.7105e-04	-1.8045e-03	2.0391e+02	-4.1810e-03	-1.8045e-03
6.8628e+01	-5.7047e-04	-1.8489e-03	2.0392e+02	-4.0810e-03	-1.8489e-03
6.8635e+01	-5.9709e-04	-1.7332e-03	2.0422e+02	-4.0810e-03	-1.7332e-03
6.8642e+01	-6.1166e-04	-1.5831e-03	2.0471e+02	-4.0810e-03	-1.5831e-03
6.8648e+01	-6.8877e-04	-1.5578e-03	2.0467e+02	-3.9810e-03	-1.5578e-03
6.8655e+01	-7.5672e-04	-1.4851e-03	2.0507e+02	-3.9810e-03	-1.4851e-03
6.8662e+01	-8.4390e-04	-1.4392e-03	2.0462e+02	-3.9810e-03	-1.4392e-03
6.8668e+01	-9.7309e-04	-1.4925e-03	2.0429e+02	-3.8810e-03	-1.4925e-03
6.8675e+01	-1.0490e-03	-1.4495e-03	2.0368e+02	-3.7810e-03	-1.4495e-03
6.8682e+01	-1.0574e-03	-1.2905e-03	2.0268e+02	-3.7810e-03	-1.2905e-03
6.8688e+01	-1.0566e-03	-1.1191e-03	2.0233e+02	-3.7810e-03	-1.1191e-03
6.8695e+01	-1.1351e-03	-1.0519e-03	2.0144e+02	-3.6810e-03	-1.0519e-03
6.8702e+01	-1.2671e-03	-1.0446e-03	2.0137e+02	-3.5810e-03	-1.0446e-03
6.8708e+01	-1.3786e-03	-1.0064e-03	2.0131e+02	-3.5810e-03	-1.0064e-03
6.8715e+01	-1.4313e-03	-9.2152e-04	2.0124e+02	-3.4810e-03	-9.2152e-04
6.8722e+01	-1.4681e-03	-7.9370e-04	2.0168e+02	-3.3810e-03	-7.9370e-04
6.8728e+01	-1.5195e-03	-6.4758e-04	2.0128e+02	-3.3810e-03	-6.4758e-04
6.8735e+01	-1.5276e-03	-5.2906e-04	2.0138e+02	-3.1810e-03	-5.2906e-04
6.8742e+01	-1.5565e-03	-4.1429e-04	2.0085e+02	-3.1810e-03	-4.1429e-04
6.8748e+01	-1.6824e-03	-3.0914e-04	2.0010e+02	-3.0810e-03	-3.0914e-04
6.8755e+01	-1.8643e-03	-3.1928e-04	1.9958e+02	-2.9810e-03	-3.1928e-04
6.8762e+01	-1.9731e-03	-2.9634e-04	1.9845e+02	-2.8810e-03	-2.9634e-04
6.8768e+01	-1.9615e-03	-1.1918e-04	1.9806e+02	-2.8810e-03	-1.1918e-04
6.8775e+01	-1.9944e-03	3.3478e-05	1.9723e+02	-2.6810e-03	3.3478e-05
6.8782e+01	-2.0703e-03	1.3394e-04	1.9691e+02	-2.5810e-03	1.3394e-04
6.8788e+01	-2.1249e-03	2.3723e-04	1.9687e+02	-2.5810e-03	2.3723e-04
6.8795e+01	-2.1650e-03	3.6574e-04	1.9652e+02	-2.3810e-03	3.6574e-04
6.8802e+01	-2.2150e-03	4.8554e-04	1.9690e+02	-2.3810e-03	4.8554e-04
6.8808e+01	-2.2710e-03	5.9403e-04	1.9658e+02	-2.2810e-03	5.9403e-04
6.8815e+01	-2.2786e-03	7.7526e-04	1.9664e+02	-2.0810e-03	7.7526e-04
6.8822e+01	-2.2999e-03	8.9002e-04	1.9633e+02	-2.0810e-03	8.9002e-04
6.8828e+01	-2.3828e-03	8.9009e-04	1.9558e+02	-1.9810e-03	8.9009e-04
6.8835e+01	-2.4368e-03	1.0800e-03	1.9524e+02	-1.7810e-03	1.0800e-03
6.8842e+01	-2.4561e-03	1.2901e-03	1.9401e+02	-1.7810e-03	1.2901e-03
6.8848e+01	-2.4664e-03	1.3438e-03	1.9348e+02	-1.6810e-03	1.3438e-03
6.8855e+01	-2.4623e-03	1.5189e-03	1.9268e+02	-1.4810e-03	1.5189e-03
6.8862e+01	-2.5086e-03	1.6902e-03	1.9199e+02	-1.3810e-03	1.6902e-03
6.8868e+01	-2.6320e-03	1.6913e-03	1.9198e+02	-1.3810e-03	1.6913e-03
6.8875e+01	-2.7216e-03	1.7135e-03	1.9147e+02	-1.1810e-03	1.7135e-03
6.8882e+01	-2.7368e-03	1.8111e-03	1.9170e+02	-1.0810e-03	1.8111e-03
6.8888e+01	-2.7128e-03	1.9387e-03	1.9141e+02	-9.8101e-04	1.9387e-03
6.8895e+01	-2.7344e-03	2.0397e-03	1.9119e+02	-8.8101e-04	2.0397e-03
6.8902e+01	-2.8008e-03	2.0762e-03	1.9100e+02	-7.8101e-04	2.0762e-03
6.8908e+01	-2.8731e-03	2.0721e-03	1.9018e+02	-6.8101e-04	2.0721e-03
6.8915e+01	-2.9280e-03	2.1392e-03	1.8982e+02	-5.8101e-04	2.1392e-03
6.8922e+01	-2.9266e-03	2.2979e-03	1.8873e+02	-4.8101e-04	2.2979e-03
6.8928e+01	-2.8787e-03	2.4693e-03	1.8789e+02	-3.8101e-04	2.4693e-03
6.8935e+01	-2.8893e-03	2.5112e-03	1.8715e+02	-2.8101e-04	2.5112e-03
6.8942e+01	-2.9249e-03	2.5186e-03	1.8614e+02	-1.8101e-04	2.5186e-03
6.8948e+01	-2.9308e-03	2.6007e-03	1.8599e+02	-8.1011e-05	2.6007e-03
6.8955e+01	-2.9512e-03	2.6673e-03	1.8539e+02	1.8989e-05	2.6673e-03
6.8962e+01	-2.9479e-03	2.7731e-03	1.8555e+02	1.1899e-04	2.7731e-03
6.8968e+01	-2.8994e-03	2.9549e-03	1.8561e+02	2.1899e-04	2.9549e-03
6.8975e+01	-2.8923e-03	3.0676e-03	1.8549e+02	3.1899e-04	3.0676e-03
6.8982e+01	-2.8708e-03	3.1501e-03	1.8576e+02	4.1899e-04	3.1501e-03
6.8988e+01	-2.7910e-03	3.2705e-03	1.8508e+02	5.1899e-04	3.2705e-03
6.8995e+01	-2.7659e-03	3.3623e-03	1.8475e+02	6.1899e-04	3.3623e-03
6.9002e+01	-2.7370e-03	3.4655e-03	1.8380e+02	7.1899e-04	3.4655e-03
6.9008e+01	-2.6755e-03	3.5663e-03	1.8275e+02	8.1899e-04	3.5663e-03
6.9015e+01	-2.7578e-03	3.4780e-03	1.8215e+02	9.1899e-04	3.4780e-03
6.9022e+01	-2.8034e-03	3.4637e-03	1.8112e+02	1.0190e-03	3.4637e-03
6.9028e+01	-2.6532e-03	3.7061e-03	1.8101e+02	1.0190e-03	3.7061e-03
6.9035e+01	-2.5447e-03	3.8165e-03	1.8063e+02	1.2190e-03	3.8165e-03
6.9042e+01	-2.5000e-03	3.8481e-03	1.8070e+02	1.2190e-03	3.8481e-03
6.9048e+01	-2.4400e-03	3.9693e-03	1.8108e+02	1.3190e-03	3.9693e-03
6.9055e+01	-2.3593e-03	4.0697e-03	1.8097e+02	1.4190e-03	4.0697e-03
6.9062e+01	-2.3178e-03	4.0925e-03	1.8135e+02	1.4190e-03	4.0925e-03
6.9068e+01	-2.3131e-03	4.1020e-03	1.8088e+02	1.5190e-03	4.1020e-03
6.9075e+01	-2.1948e-03	4.2702e-03	1.8052e+02	1.6190e-03	4.2702e-03
6.9082e+01	-2.0624e-03	4.4293e-03	1.7984e+02	1.7190e-03	4.4293e-03
6.9088e+01	-2.0462e-03	4.3918e-03	1.7864e+02	1.7190e-03	4.3918e-03
6.9095e+01	-2.0664e-03	4.2897e-03	1.7807e+02	1.8190e-03	4.2897e-03
6.9102e+01	-2.0142e-03	4.2925e-03	1.7699e+02	1.9190e-03	4.2925e-03
6.9108e+01	-1.8632e-03	4.4288e-03	1.7682e+02	1.9190e-03	4.4288e-03
6.9115e+01	-1.7385e-03	4.4855e-03	1.7668e+02	2.0190e-03	4.4855e-03
6.9122e+01	-1.6573e-03	4.5051e-03	1.7676e+02	2.0190e-03	4.5051e-03
6.9128e+01	-1.5953e-03	4.5556e-03	1.7737e+02	2.1190e-03	4.5556e-03
6.9135e+01	-1.5622e-03	4.5037e-03	1.7730e+02	2.2190e-03	4.5037e-03
6.9142e+01	-1.4810e-03	4.4882e-03	1.7764e+02	2.2190e-03	4.4882e-03
6.9148e+01	-1.3176e-03	4.6291e-03	1.7717e+02	2.2190e-03	4.6291e-03
6.9155e+01	-1.1961e-03	4.7319e-03	1.7655e+02	2.3190e-03	4.7319e-03
6.9162e+01	-1.1032e-03	4.7561e-03	1.7597e+02	2.3190e-03	4.7561e-03
6.9168e+01	-9.9711e-04	4.7443e-03	1.7482e+02	2.4190e-03	4.7443e-03
6.9175e+01	-9.2804e-04	4.7080e-03	1.7435e+02	2.4190e-03	4.7080e-03
6.9182e+01	-8.7148e-04	4.6422e-03	1.7352e+02	2.5190e-03	4.6422e-03
6.9188e+01	-7.8886e-04	4.5654e-03	1.7324e+02	2.5190e-03	4.5654e-03
6.9195e+01	-6.9810e-04	4.5421e-03	1.7329e+02	2.5190e-03	4.5421e-03
6.9202e+01	-6.0408e-04	4.5322e-03	1.7315e+02	2.5190e-03	4.5322e-03
6.9208e+01	-5.1381e-04	4.5366e-03	1.7368e+02	2.6190e-03	4.5366e-03
6.9215e+01	-4.4820e-04	4.7007e-03	1.7356e+02	2.6190e-03	4.7007e-03
6.9222e+01	-3.4365e-04	4.7830e-03	1.7380e+02	2.6190e-03	4.7830e-03
6.9228e+01	-1.7370e-04	4.6032e-03	1.7367e+02	2.6190e-03	4.6032e-03
6.9235e+01	-5.0368e-05	4.4710e-03	1.7305e+02	2.6190e-03	4.4710e-03
6.9242e+01	7.7372e-05	4.4333e-03	1.7265e+02	2.6190e-03	4.4333e-03
6.9248e+01	2.5795e-04	4.4125e-03	1.7149e+02	2.7190e-03	4.4125e-03
6.9255e+01	3.7484e-04	4.4069e-03	1.7094e+02	2.7190e-03	4.4069e-03
6.9262e+01	4.7228e-04	4.3968e-03	1.7022e+02	2.7190e-03	4.3968e-03
6.9268e+01	6.1549e-04	4.3755e-03	1.6975e+02	2.7190e-03	4.3755e-03
6.9275e+01	7.4058e-04	4.3785e-03	1.7001e+02	2.6190e-03	4.3785e-03
6.9282e+01	8.6863e-04	4.3656e-03	1.6993e+02	2.6190e-03	4.3656e-03
6.9288e+01	1.0235e-03	4.3183e-03	1.7058e+02	2.6190e-03	4.3183e-03
6.9295e+01	1.1386e-03	4.3180e-03	1.7077e+02	2.6190e-03	4.3180e-03
6.9302e+01	1.1795e-03	4.2521e-03	1.7089e+02	2.6190e-03	4.2521e-03
6.9308e+01	1.2085e-03	4.0921e-03	1.7096e+02	2.6190e-03	4.0921e-03
6.9315e+01	1.3952e-03	4.1208e-03	1.7036e+02	2.5190e-03	4.1208e-03
6.9322e+01	1.5896e-03	4.1466e-03	1.7019e+02	2.5190e-03	4.1466e-03
6.9328e+01	1.6548e-03	3.9842e-03	1.6935e+02	2.5190e-03	3.9842e-03
6.9335e+01	1.7836e-03	3.9327e-03	1.6895e+02	2.4190e-03	3.9327e-03
6.9342e+01	1.9518e-03	3.9671e-03	1.6863e+02	2.4190e-03	3.9671e-03
6.9348e+01	2.0645e-03	3.9295e-03	1.6822e+02	2.4190e-03	3.9295e-03
6.9355e+01	2.1509e-03	3.8036e-03	1.6861e+02	2.3190e-03	3.8036e-03
6.9362e+01	2.2833e-03	3.7306e-03	1.6857e+02	2.2190e-03	3.7306e-03
6.9368e+01	2.4780e-03	3.7614e-03	1.6923e+02	2.2190e-03	3.7614e-03
6.9375e+01	2.6289e-03	3.6673e-03	1.6971e+02	2.1190e-03	3.6673e-03
6.9382e+01	2.7456e-03	3.5292e-03	1.6994e+02	2.1190e-03	3.5292e-03
6.9388e+01	2.8736e-03	3.4771e-03	1.7048e+02	2.0190e-03	3.4771e-03
6.9395e+01	2.9981e-03	3.4021e-03	1.7014e+02	1.9190e-03	3.4021e-03
6.9402e+01	3.1008e-03	3.2683e-03	1.7022e+02	1.8190e-03	3.2683e-03
6.9408e+01	3.1755e-03	3.1004e-03	1.6977e+02	1.8190e-03	3.1004e-03
6.9415e+01	3.2340e-03	2.9307e-03	1.6939e+02	1.7190e-03	2.9307e-03
6.9422e+01	3.2777e-03	2.7114e-03	1.6948e+02	1.6190e-03	2.7114e-03
6.9428e+01	3.3455e-03	2.4844e-03	1.6924e+02	1.5190e-03	2.4844e-03
6.9435e+01	3.5310e-03	2.4860e-03	1.6988e+02	1.4190e-03	2.4860e-03
6.9442e+01	3.6783e-03	2.4466e-03	1.7021e+02	1.3190e-03	2.4466e-03
6.9448e+01	3.6843e-03	2.1524e-03	1.7084e+02	1.2190e-03	2.1524e-03
6.9455e+01	3.7740e-03	1.9812e-03	1.7163e+02	1.1190e-03	1.9812e-03
6.9462e+01	3.9344e-03	1.9365e-03	1.7195e+02	1.0190e-03	1.9365e-03
6.9468e+01	4.0714e-03	1.8632e-03	1.7268e+02	9.1899e-04	1.8632e-03
6.9475e+01	4.2037e-03	1.7456e-03	1.7267e+02	7.1899e-04	1.7456e-03
6.9482e+01	4.2997e-03	1.6041e-03	1.7299e+02	6.1899e-04	1.6041e-03
6.9488e+01	4.3445e-03	1.4638e-03	1.7304e+02	5.1899e-04	1.4638e-03
6.9495e+01	4.4132e-03	1.3380e-03	1.7282e+02	4.1899e-04	1.3380e-03
6.9502e+01	4.5163e-03	1.2204e-03	1.7317e+02	3.1899e-04	1.2204e-03
6.9508e+01	4.6270e-03	1.0995e-03	1.7297e+02	1.1899e-04	1.0995e-03
6.9515e+01	4.7198e-03	9.6883e-04	1.7351e+02	-8.1011e-05	9.6883e-04
6.9522e+01	4.7688e-03	8.0951e-04	1.7393e+02	-1.8101e-04	8.0951e-04
6.9528e+01	4.7975e-03	6.3626e-04	1.7451e+02	-2.8101e-04	6.3626e-04
6.9535e+01	4.9009e-03	5.1616e-04	1.7562e+02	-4.8101e-04	5.1616e-04
6.9542e+01	4.9713e-03	2.9480e-04	1.7612e+02	-5.8101e-04	2.9480e-04
6.9548e+01	4.9409e-03	-6.7162e-05	1.7709e+02	-6.8101e-04	-6.7162e-05
6.9555e+01	5.0031e-03	-2.1801e-04	1.7743e+02	-8.8101e-04	-2.1801e-04
6.9562e+01	5.1255e-03	-2.9921e-04	1.7766e+02	-1.0810e-03	-2.9921e-04
6.9568e+01	5.2008e-03	-5.0228e-04	1.7793e+02	-1.1810e-03	-5.0228e-04
